lemma,lemma_freq,gloss,form,stressed_syll,monosyll,case,number,short_cluster,full_cluster,noep,ep
благо,11163,good,бла'го,1,FALSE,acc,sg,бл,бл,17,258
благо,11163,good,бла'ге,1,FALSE,prep,sg,бл,бл,25,4
благодарность,6900,thanks,благода'рность,3,FALSE,acc,sg,бл,бл,376,0
благодарность,6900,thanks,благода'рности,3,FALSE,acc,pl,бл,бл,26,0
благодарность,6900,thanks,благода'рности,3,FALSE,prep,sg,бл,бл,26,0
благодарность,6900,thanks,благода'рностях,3,FALSE,prep,pl,бл,бл,40,0
благодать,3261,grace,благода'ти,3,FALSE,acc,pl,бл,бл,29,3
благодать,3261,grace,благода'ти,3,FALSE,prep,sg,бл,бл,29,3
благополучие,3377,well-being,благополу'чии,4,FALSE,prep,sg,бл,бл,48,1
благородный,10215,noble,благоро'дных,3,FALSE,acc,pl,бл,бл,31,0
благородный,10215,noble,благоро'дном,3,FALSE,prep,sg,бл,бл,165,0
благородный,10215,noble,благоро'дных,3,FALSE,prep,pl,бл,бл,31,0
благородство,1899,nobility,благоро'дство,3,FALSE,acc,sg,бл,бл,21,0
благородство,1899,nobility,благоро'дстве,3,FALSE,prep,sg,бл,бл,30,0
блаженство,2936,bliss,блаже'нстве,2,FALSE,prep,sg,бл,бл,65,1
ближний,7812,Middle,бли'жних,1,FALSE,acc,pl,бл,бл,56,0
ближний,7812,Middle,бли'жнем,1,FALSE,prep,sg,бл,бл,268,0
ближний,7812,Middle,бли'жних,1,FALSE,prep,pl,бл,бл,56,0
близость,4832,proximity,бли'зость,1,FALSE,acc,sg,бл,бл,30,0
близость,4832,proximity,бли'зости,1,FALSE,acc,pl,бл,бл,126,0
близость,4832,proximity,бли'зости,1,FALSE,prep,sg,бл,бл,126,0
блин,2776,pancake,бли'н,1,TRUE,acc,sg,бл,бл,11,20
блиндаж,1022,dugout,блинда'ж,2,FALSE,acc,sg,бл,бл,114,0
блиндаж,1022,dugout,блиндаже',3,FALSE,prep,sg,бл,бл,144,0
блиндаж,1022,dugout,блиндажа'х,3,FALSE,prep,pl,бл,бл,30,0
блок,10698,block,бло'к,1,TRUE,acc,sg,бл,бл,62,0
блок,10698,block,бло'ке,1,FALSE,prep,sg,бл,бл,140,0
блок,10698,block,бло'ках,1,FALSE,prep,pl,бл,бл,30,0
блокнот,1515,notebook,блокно'т,2,FALSE,acc,sg,бл,бл,157,0
блокнот,1515,notebook,блокно'те,2,FALSE,prep,sg,бл,бл,159,0
блюдечко,762,limpet,блю'дечко,1,FALSE,acc,sg,бл,бл,38,0
блюдечко,762,limpet,блю'дечке,1,FALSE,prep,sg,бл,бл,21,0
блюдо,5304,dish,блю'до,1,FALSE,acc,sg,бл,бл,24,0
блюдце,780,saucer,блю'дце,1,FALSE,acc,sg,бл,бл,63,0
блюдце,780,saucer,блю'дце,1,FALSE,prep,sg,бл,бл,63,0
брак,9704,marriage,бра'к,1,TRUE,acc,sg,бр,бр,570,1
брак,9704,marriage,бра'ке,1,FALSE,prep,sg,бр,бр,483,1
брат,51519,brother,бра'та,1,FALSE,acc,sg,бр,бр,22,0
брат,51519,brother,бра'те,1,FALSE,prep,sg,бр,бр,21,0
брат,51519,brother,бра'тьях,1,FALSE,prep,pl,бр,бр,79,0
братство,2282,fraternity,бра'тство,1,FALSE,acc,sg,бр,бр,48,0
братство,2282,fraternity,бра'тстве,1,FALSE,prep,sg,бр,бр,44,0
бревно,4240,log,бревно',2,FALSE,acc,sg,бр,бр,28,0
брезент,916,tarpaulin,брезе'нт,2,FALSE,acc,sg,бр,бр,25,0
бриллиант,1840,diamond,бриллиа'нтах,3,FALSE,prep,pl,бр,бр,46,0
брюхо,2431,belly,брю'хо,1,FALSE,acc,sg,бр,бр,112,0
брюхо,2431,belly,брю'хе,1,FALSE,prep,sg,бр,бр,110,0
введение,6573,Introduction,введе'нии,2,FALSE,prep,sg,вв,вв,31,76
взаимодействие,8159,interaction,взаимоде'йствие,4,FALSE,acc,sg,вз,вз,2,56
взаимодействие,8159,interaction,взаимоде'йствии,4,FALSE,prep,sg,вз,вз,3,355
взаимоотношение,3983,relationship,взаимоотноше'ниях,6,FALSE,prep,pl,вз,вз,0,242
взвод,4308,platoon,взво'д,1,TRUE,acc,sg,вз,взв,2,46
взвод,4308,platoon,взво'де,1,FALSE,prep,sg,вз,взв,1,139
взгляд,52915,view,взгля'де,1,FALSE,prep,sg,вз,взгл,2,451
взгляд,52915,view,взгля'дах,1,FALSE,prep,pl,вз,взгл,0,349
взор,8079,gaze,взо'ре,1,FALSE,prep,sg,вз,вз,0,97
взор,8079,gaze,взо'рах,1,FALSE,prep,pl,вз,вз,1,44
взрослый,12467,adult,взро'слого,1,FALSE,acc,sg,вз,взр,1,20
взрослый,12467,adult,взро'слых,1,FALSE,acc,pl,вз,взр,0,37
взрослый,12467,adult,взро'слом,1,FALSE,prep,sg,вз,взр,2,80
взрослый,12467,adult,взро'слых,1,FALSE,prep,pl,вз,взр,0,37
взрыв,8852,explosion,взры'ве,1,FALSE,prep,sg,вз,взр,1,21
взятие,1963,taking,взя'тии,1,FALSE,prep,sg,вз,вз,2,25
взяток,2860,bribes,взя'тках,1,FALSE,prep,pl,вз,вз,0,29
вкус,13349,taste,вку'с,1,TRUE,acc,sg,вк,вк,0,249
вкус,13349,taste,вку'се,1,FALSE,prep,sg,вк,вк,0,229
вкус,13349,taste,вку'сах,1,FALSE,prep,pl,вк,вк,0,31
владение,5857,possession,владе'ние,2,FALSE,acc,sg,вл,вл,0,315
владение,5857,possession,владе'ния,2,FALSE,acc,pl,вл,вл,0,43
владение,5857,possession,владе'нии,2,FALSE,prep,sg,вл,вл,3,160
владение,5857,possession,владе'ниях,2,FALSE,prep,pl,вл,вл,0,69
власть,67217,power,вла'сть,1,TRUE,acc,sg,вл,вл,2,603
влияние,24926,influence,влия'нии,2,FALSE,prep,sg,вл,вл,0,30
вмешательство,3055,intervention,вмеша'тельстве,2,FALSE,prep,sg,вм,вм,2,20
внедрение,3310,introduction,внедре'нии,2,FALSE,prep,sg,вн,вн,0,29
внешность,3403,appearance,вне'шности,1,FALSE,acc,pl,вн,вн,0,84
внешность,3403,appearance,вне'шности,1,FALSE,prep,sg,вн,вн,0,84
внимание,49696,attention,внима'нии,2,FALSE,prep,sg,вн,вн,2,55
внутренность,1870,interior,вну'тренность,1,FALSE,acc,sg,вн,вн,2,166
внутренность,1870,interior,вну'тренности,1,FALSE,acc,pl,вн,вн,1,111
внутренность,1870,interior,вну'тренности,1,FALSE,prep,sg,вн,вн,1,111
внутренность,1870,interior,вну'тренностях,1,FALSE,prep,pl,вн,вн,1,28
враг,25625,enemy,врага',2,FALSE,acc,sg,вр,вр,1,32
враг,25625,enemy,враго'в,2,FALSE,acc,pl,вр,вр,2,23
вращение,2066,rotation,враще'ние,2,FALSE,acc,sg,вр,вр,0,51
вред,5542,harm,вре'д,1,TRUE,acc,sg,вр,вр,0,406
время,349141,time,времена'х,3,FALSE,prep,pl,вр,вр,1,24
встречный,4300,counter,встре'чном,1,FALSE,prep,sg,вс,встр,1,43
вступление,4786,entry,вступле'нии,2,FALSE,prep,sg,вс,вст,7,56
главк,809,Glaucus,гла'вк,1,TRUE,acc,sg,гл,гл,55,0
главк,809,Glaucus,гла'вке,1,FALSE,prep,sg,гл,гл,65,0
глазок,5006,peephole,глазо'к,2,FALSE,acc,sg,гл,гл,153,0
глазок,5006,peephole,глазки',2,FALSE,acc,pl,гл,гл,21,0
глазок,5006,peephole,глазо'к,2,FALSE,acc,sg,гл,гл,153,0
глазок,5006,peephole,гла'зки,1,FALSE,acc,pl,гл,гл,21,0
глоток,3585,sip,глотке',2,FALSE,prep,sg,гл,гл,81,0
глупость,7652,stupidity,глу'пости,1,FALSE,acc,pl,гл,гл,34,1
глупость,7652,stupidity,глу'пости,1,FALSE,prep,sg,гл,гл,34,1
гнев,7287,anger,гне'в,1,TRUE,acc,sg,гн,гн,64,37
гнев,7287,anger,гне'ве,1,FALSE,prep,sg,гн,гн,383,91
гнездо,4875,nest,гнездо',2,FALSE,acc,sg,гн,гн,122,1
гнездо,4875,nest,гнёзда,1,FALSE,acc,pl,гн,гн,25,0
гнездо,4875,nest,гнезде',2,FALSE,prep,sg,гн,гн,194,0
гнездо,4875,nest,гнёздах,1,FALSE,prep,pl,гн,гн,58,0
град,3979,hail,гра'д,1,TRUE,acc,sg,гр,гр,28,32
град,3979,hail,гра'де,1,FALSE,prep,sg,гр,гр,31,60
градус,4620,degree,гра'дусах,1,FALSE,prep,pl,гр,гр,28,0
гражданин,24939,citizen,граждани'не,3,FALSE,prep,sg,гр,гр,45,1
гранит,1339,granite,грани'т,2,FALSE,acc,sg,гр,гр,40,0
гранит,1339,granite,грани'те,2,FALSE,prep,sg,гр,гр,38,0
граф,22652,graph,гра'фе,1,FALSE,prep,sg,гр,гр,366,0
график,3091,schedule,гра'фик,1,FALSE,acc,sg,гр,гр,22,0
график,3091,schedule,гра'фике,1,FALSE,prep,sg,гр,гр,41,0
графин,1745,carafe,графи'н,2,FALSE,acc,sg,гр,гр,31,0
графин,1745,carafe,графи'не,2,FALSE,prep,sg,гр,гр,55,0
грех,17017,sin,гре'х,1,TRUE,acc,sg,гр,гр,135,28
грех,17017,sin,грехе',2,FALSE,prep,sg,гр,гр,127,64
грех,17017,sin,греха'х,2,FALSE,prep,pl,гр,гр,144,60
грохот,3974,crash,гро'хоте,1,FALSE,prep,sg,гр,гр,97,0
грош,2556,mite,гро'ш,1,TRUE,acc,sg,гр,гр,149,1
грубость,1868,rudeness,гру'бости,1,FALSE,acc,pl,гр,гр,26,0
грубость,1868,rudeness,гру'бости,1,FALSE,prep,sg,гр,гр,26,0
грузин,1816,Georgian,грузи'не,2,FALSE,prep,sg,гр,гр,25,0
грузовик,3718,truck,грузови'к,3,FALSE,acc,sg,гр,гр,47,0
грузовик,3718,truck,грузовики',4,FALSE,acc,pl,гр,гр,21,0
грузовик,3718,truck,грузовике',4,FALSE,prep,sg,гр,гр,39,0
грусть,3889,melancholy,гру'сти,1,FALSE,acc,pl,гр,гр,25,0
грусть,3889,melancholy,гру'сти,1,FALSE,prep,sg,гр,гр,25,0
двигатель,8943,engine,дви'гатель,1,FALSE,acc,sg,дв,дв,35,0
двигатель,8943,engine,дви'гателе,1,FALSE,prep,sg,дв,дв,77,0
двигатель,8943,engine,дви'гателях,1,FALSE,prep,pl,дв,дв,35,0
движение,51390,movement,движе'ниях,2,FALSE,prep,pl,дв,дв,417,0
двойник,1369,double,двойнике',3,FALSE,prep,sg,дв,дв,21,0
двор,41939,yard,дворы',2,FALSE,acc,pl,дв,дв,3,71
двор,41939,yard,двора'х,2,FALSE,prep,pl,дв,дв,9,276
дворец,15180,palace,дворцы',2,FALSE,acc,pl,дв,дв,5,16
дворец,15180,palace,дворца'х,2,FALSE,prep,pl,дв,дв,15,75
дворик,1365,patio,дво'рик,1,FALSE,acc,sg,дв,дв,4,50
дворик,1365,patio,дво'рике,1,FALSE,prep,sg,дв,дв,10,82
дворник,3600,janitor,дво'рники,1,FALSE,acc,pl,дв,дв,37,0
джаз,1534,jazz,джа'з,1,TRUE,acc,sg,дж,дж,23,0
джаз,1534,jazz,джа'зе,1,FALSE,prep,sg,дж,дж,58,0
джип,1386,jeep,джи'п,1,TRUE,acc,sg,дж,дж,36,0
джип,1386,jeep,джи'пе,1,FALSE,prep,sg,дж,дж,28,0
дневник,6860,diary,дневни'к,2,FALSE,acc,sg,дн,дн,193,0
дневник,6860,diary,дневнике',3,FALSE,prep,sg,дн,дн,894,0
дневник,6860,diary,дневника'х,3,FALSE,prep,pl,дн,дн,109,0
днище,719,bottom,дни'ще,1,FALSE,acc,sg,дн,дн,50,0
днище,719,bottom,дни'ще,1,FALSE,prep,sg,дн,дн,50,0
дно,15405,bottom,дно',1,TRUE,acc,sg,дн,дн,119,8
дно,15405,bottom,дне',1,TRUE,prep,sg,дн,дн,102,7
дно,15405,bottom,дно',1,TRUE,acc,sg,дн,дн,119,8
дно,15405,bottom,дне',1,TRUE,prep,sg,дн,дн,102,7
древность,3137,antiquity,дре'вности,1,FALSE,acc,pl,др,др,808,3
древность,3137,antiquity,дре'вности,1,FALSE,prep,sg,др,др,808,3
древность,3137,antiquity,дре'вностях,1,FALSE,prep,pl,др,др,25,0
дрожь,2625,shiver,дро'жь,1,TRUE,acc,sg,др,др,81,0
друг,161683,each,дру'га,1,FALSE,acc,sg,др,др,662,11
друг,161683,each,дру'ге,1,FALSE,prep,sg,др,др,245,15
друг,161683,each,друзья'х,2,FALSE,prep,pl,др,др,57,1
жгут,995,tourniquet,жгу'т,1,TRUE,acc,sg,жг,жг,30,0
звание,9305,title,зва'ние,1,FALSE,acc,sg,зв,зв,95,1
звание,9305,title,зва'нии,1,FALSE,prep,sg,зв,зв,515,1
звено,4106,link,звене',2,FALSE,prep,sg,зв,зв,73,0
звонок,9929,call,звоно'к,2,FALSE,acc,sg,зв,зв,45,0
звук,21983,sound,зву'к,1,TRUE,acc,sg,зв,зв,29,0
звук,21983,sound,зву'ки,1,FALSE,acc,pl,зв,зв,48,0
звук,21983,sound,зву'ке,1,FALSE,prep,sg,зв,зв,83,0
звук,21983,sound,зву'ках,1,FALSE,prep,pl,зв,зв,110,0
здание,19656,building,зда'ние,1,FALSE,acc,sg,зд,зд,485,0
здание,19656,building,зда'нии,1,FALSE,prep,sg,зд,зд,919,0
здание,19656,building,зда'ниях,1,FALSE,prep,pl,зд,зд,90,0
здоровье,17905,Health,здоро'вье,2,FALSE,acc,sg,зд,зд,70,2
здоровье,17905,Health,здоро'вье,2,FALSE,prep,sg,зд,зд,70,2
здравие,1226,health,здра'вие,1,FALSE,acc,sg,зд,здр,0,95
здравие,1226,health,здра'вии,1,FALSE,prep,sg,зд,здр,18,11
здравоохранение,2091,health,здравоохране'нии,5,FALSE,prep,sg,зд,здр,55,0
зло,17468,evil,зло',1,TRUE,acc,sg,зл,зл,30,255
зло,17468,evil,зле',1,TRUE,prep,sg,зл,зл,33,134
злоупотребление,1996,abuse,злоупотребле'нии,5,FALSE,prep,sg,зл,зл,30,0
злоупотребление,1996,abuse,злоупотребле'ниях,5,FALSE,prep,pl,зл,зл,23,1
знак,21133,sign,зна'ке,1,FALSE,prep,sg,зн,зн,26,0
знак,21133,sign,зна'ках,1,FALSE,prep,pl,зн,зн,28,0
знакомство,8930,familiarity,знако'мстве,2,FALSE,prep,sg,зн,зн,54,0
знакомый,40008,familiar,знако'мых,2,FALSE,acc,pl,зн,зн,45,0
знакомый,40008,familiar,знако'мом,2,FALSE,prep,sg,зн,зн,79,0
знакомый,40008,familiar,знако'мых,2,FALSE,prep,pl,зн,зн,45,0
знамя,6608,banner,зна'мя,1,FALSE,acc,sg,зн,зн,34,0
знамя,6608,banner,зна'мени,1,FALSE,prep,sg,зн,зн,64,0
знание,24613,knowledge,зна'ние,1,FALSE,acc,sg,зн,зн,58,3
знание,24613,knowledge,зна'нии,1,FALSE,prep,sg,зн,зн,247,0
знание,24613,knowledge,зна'ниях,1,FALSE,prep,pl,зн,зн,67,0
значение,40543,value,значе'ние,2,FALSE,acc,sg,зн,зн,64,0
значение,40543,value,значе'нии,2,FALSE,prep,sg,зн,зн,314,0
значение,40543,value,значе'ниях,2,FALSE,prep,pl,зн,зн,30,0
зной,1487,heat,зно'й,1,TRUE,acc,sg,зн,зн,40,0
зной,1487,heat,зно'е,1,FALSE,prep,sg,зн,зн,23,0
зрачок,2008,pupil,зрачки',2,FALSE,acc,pl,зр,зр,66,0
зрачок,2008,pupil,зрачке',2,FALSE,prep,sg,зр,зр,31,0
зрачок,2008,pupil,зрачка'х,2,FALSE,prep,pl,зр,зр,74,0
зрелище,4702,spectacle,зре'лище,1,FALSE,acc,sg,зр,зр,30,1
зрелище,4702,spectacle,зре'лище,1,FALSE,prep,sg,зр,зр,30,1
зрелость,1267,maturity,зре'лости,1,FALSE,acc,pl,зр,зр,41,1
зрелость,1267,maturity,зре'лости,1,FALSE,prep,sg,зр,зр,41,1
зритель,12292,spectator,зри'теле,1,FALSE,prep,sg,зр,зр,27,0
квадрат,2593,square,квадра'т,2,FALSE,acc,sg,кв,кв,71,0
квадрат,2593,square,квадра'те,2,FALSE,prep,sg,кв,кв,184,0
квартал,4503,quarter,кварта'л,2,FALSE,acc,sg,кв,кв,150,0
квартал,4503,quarter,кварта'ле,2,FALSE,prep,sg,кв,кв,92,0
квартал,4503,quarter,кварта'лах,2,FALSE,prep,pl,кв,кв,22,0
класс,31245,Class,кла'сс,1,TRUE,acc,sg,кл,кл,832,0
класс,31245,Class,кла'ссы,1,FALSE,acc,pl,кл,кл,97,0
класс,31245,Class,кла'ссах,1,FALSE,prep,pl,кл,кл,246,0
классик,3731,classic,кла'ссике,1,FALSE,prep,sg,кл,кл,43,0
климат,4040,climate,кли'мате,1,FALSE,prep,sg,кл,кл,42,0
клин,1615,wedge,кли'н,1,TRUE,acc,sg,кл,кл,31,0
клок,2125,lock,кло'чья,1,FALSE,acc,pl,кл,кл,383,0
клок,2125,lock,кло'чьях,1,FALSE,prep,pl,кл,кл,32,0
клочок,2333,scrap,клочки',2,FALSE,acc,pl,кл,кл,137,0
клуб,14845,Club,клу'б,1,TRUE,acc,sg,кл,кл,826,0
клуб,14845,Club,клу'бы,1,FALSE,acc,pl,кл,кл,48,0
клуб,14845,Club,клу'бах,1,FALSE,prep,pl,кл,кл,287,0
клуб,14845,Club,клу'б,1,TRUE,acc,sg,кл,кл,826,0
клуб,14845,Club,клубы',2,FALSE,acc,pl,кл,кл,48,0
клуб,14845,Club,клуба'х,2,FALSE,prep,pl,кл,кл,287,0
клубок,1165,ball,клубо'к,2,FALSE,acc,sg,кл,кл,107,0
клюв,1187,beak,клю'в,1,TRUE,acc,sg,кл,кл,23,0
клюв,1187,beak,клю'ве,1,FALSE,prep,sg,кл,кл,97,0
ключ,12566,key,ключе',2,FALSE,prep,sg,кл,кл,31,0
ключ,12566,key,ключа'х,2,FALSE,prep,pl,кл,кл,33,0
князь,50997,prince,кня'зе,1,FALSE,prep,sg,кн,кн,69,0
крайность,3331,extreme,кра'йность,1,FALSE,acc,sg,кр,кр,62,0
крайность,3331,extreme,кра'йности,1,FALSE,acc,pl,кр,кр,181,0
крайность,3331,extreme,кра'йности,1,FALSE,prep,sg,кр,кр,181,0
кран,3487,crane,кра'не,1,FALSE,prep,sg,кр,кр,26,0
красный,52047,red,кра'сных,1,FALSE,acc,pl,кр,кр,662,0
красный,52047,red,кра'сных,1,FALSE,prep,pl,кр,кр,662,0
кредит,6818,loan,кре'дит,1,FALSE,acc,sg,кр,кр,412,0
кредит,6818,loan,кре'дите,1,FALSE,prep,sg,кр,кр,21,0
кредит,6818,loan,кре'дитах,1,FALSE,prep,pl,кр,кр,21,0
кредит,6818,loan,креди'т,2,FALSE,acc,sg,кр,кр,412,0
кредит,6818,loan,креди'те,2,FALSE,prep,sg,кр,кр,21,0
кредит,6818,loan,креди'тах,2,FALSE,prep,pl,кр,кр,21,0
кремль,8465,Kremlin,кре'мль,1,TRUE,acc,sg,кр,кр,952,0
крепость,10663,fortress,кре'пость,1,FALSE,acc,sg,кр,кр,647,0
крепость,10663,fortress,кре'пости,1,FALSE,acc,pl,кр,кр,696,0
крепость,10663,fortress,кре'пости,1,FALSE,prep,sg,кр,кр,696,0
крепость,10663,fortress,кре'постях,1,FALSE,prep,pl,кр,кр,55,0
крепость,10663,fortress,кре'пость,1,FALSE,acc,sg,кр,кр,647,0
крепость,10663,fortress,кре'пости,1,FALSE,acc,pl,кр,кр,696,0
крепость,10663,fortress,кре'пости,1,FALSE,prep,sg,кр,кр,696,0
крепость,10663,fortress,крепостя'х,3,FALSE,prep,pl,кр,кр,55,0
кресло,15952,chair,кре'сла,1,FALSE,acc,pl,кр,кр,231,0
кресло,15952,chair,кре'слах,1,FALSE,prep,pl,кр,кр,470,0
крест,13154,cross,кре'ст,1,TRUE,acc,sg,кр,кр,40,0
крест,13154,cross,кресты',2,FALSE,acc,pl,кр,кр,31,0
крест,13154,cross,креста'х,2,FALSE,prep,pl,кр,кр,101,0
крестьянин,18633,peasant,крестья'нах,2,FALSE,prep,pl,кр,кр,22,0
крестьянство,2315,peasantry,крестья'нстве,2,FALSE,prep,sg,кр,кр,55,4
кризис,6913,crisis,кри'зисе,1,FALSE,prep,sg,кр,кр,68,0
кристалл,3197,crystal,криста'ллы,2,FALSE,acc,pl,кр,кр,26,0
кристалл,3197,crystal,криста'лле,2,FALSE,prep,sg,кр,кр,75,0
кристалл,3197,crystal,криста'ллах,2,FALSE,prep,pl,кр,кр,84,0
критик,12201,critic,кри'тике,1,FALSE,prep,sg,кр,кр,169,1
кровать,14199,bed,крова'ть,2,FALSE,acc,sg,кр,кр,280,0
кровать,14199,bed,крова'ти,2,FALSE,acc,pl,кр,кр,464,0
кровать,14199,bed,крова'ти,2,FALSE,prep,sg,кр,кр,464,0
кровать,14199,bed,крова'тях,2,FALSE,prep,pl,кр,кр,33,0
крокодил,1667,crocodile,крокоди'ле,3,FALSE,prep,sg,кр,кр,45,0
кружево,1572,lace,кружева'х,3,FALSE,prep,pl,кр,кр,66,0
кружок,9382,circle,кружо'к,2,FALSE,acc,sg,кр,кр,393,3
кружок,9382,circle,кружки',2,FALSE,acc,pl,кр,кр,58,0
кружок,9382,circle,кружке',2,FALSE,prep,sg,кр,кр,393,0
кружок,9382,circle,кружка'х,2,FALSE,prep,pl,кр,кр,88,0
крыло,12804,wing,крыло',2,FALSE,acc,sg,кр,кр,33,0
крыло,12804,wing,крыле',2,FALSE,prep,sg,кр,кр,35,0
крыло,12804,wing,кры'льях,1,FALSE,prep,pl,кр,кр,48,0
лев,18011,lion,льво'в,1,TRUE,acc,pl,ль,льв,26,86
мгла,1918,haze,мгле',1,TRUE,prep,sg,мг,мгл,4,202
мгновение,11441,moment,мгнове'ние,2,FALSE,acc,sg,мг,мгн,317,85
мнение,37342,view,мне'нии,1,FALSE,prep,sg,мн,мн,79,271
мнение,37342,view,мне'ниях,1,FALSE,prep,pl,мн,мн,48,109
множество,20947,set,мно'жество,1,FALSE,acc,sg,мн,мн,29,38
множество,20947,set,мно'жестве,1,FALSE,prep,sg,мн,мн,50,784
мрак,4304,darkness,мра'к,1,TRUE,acc,sg,мр,мр,68,190
мрак,4304,darkness,мра'ке,1,FALSE,prep,sg,мр,мр,24,766
мрамор,1765,marble,мра'море,1,FALSE,prep,sg,мр,мр,56,2
нрав,5674,temper,нра'вы,1,FALSE,acc,pl,нр,нр,23,0
нрав,5674,temper,нра'вах,1,FALSE,prep,pl,нр,нр,84,14
нравственность,3086,moral,нра'вственности,1,FALSE,acc,pl,нр,нр,28,2
нравственность,3086,moral,нра'вственности,1,FALSE,prep,sg,нр,нр,28,2
плавание,4641,swimming,пла'вание,1,FALSE,acc,sg,пл,пл,163,0
плавание,4641,swimming,пла'вании,1,FALSE,prep,sg,пл,пл,211,1
пламя,188,flame,пла'мя,1,FALSE,acc,sg,пл,пл,114,1
пламя,188,flame,пла'мени,1,FALSE,prep,sg,пл,пл,220,5
план,36800,plan,пла'н,1,TRUE,acc,sg,пл,пл,306,0
план,36800,plan,пла'ны,1,FALSE,acc,pl,пл,пл,128,0
план,36800,plan,пла'нах,1,FALSE,prep,pl,пл,пл,326,0
планирование,2101,Planning,плани'ровании,2,FALSE,prep,sg,пл,пл,56,0
пласт,4028,stratum,пла'ст,1,TRUE,acc,sg,пл,пл,41,0
пласт,4028,stratum,пласте',2,FALSE,prep,sg,пл,пл,99,0
пласт,4028,stratum,пласта'х,2,FALSE,prep,pl,пл,пл,41,0
платок,10024,shawl,плато'к,2,FALSE,acc,sg,пл,пл,215,0
платок,10024,shawl,платки',2,FALSE,acc,pl,пл,пл,27,0
платок,10024,shawl,платке',2,FALSE,prep,sg,пл,пл,163,0
платок,10024,shawl,платка'х,2,FALSE,prep,pl,пл,пл,35,0
платочек,1662,handkerchief,плато'чек,2,FALSE,acc,sg,пл,пл,38,0
платочек,1662,handkerchief,плато'чке,2,FALSE,prep,sg,пл,пл,94,0
платочек,1662,handkerchief,плато'чках,2,FALSE,prep,pl,пл,пл,31,0
платье,16148,dress,пла'тье,1,FALSE,acc,sg,пл,пл,310,0
платье,16148,dress,пла'тье,1,FALSE,prep,sg,пл,пл,310,0
платье,16148,dress,пла'тьях,1,FALSE,prep,pl,пл,пл,62,0
плач,5314,crying,пла'ч,1,TRUE,acc,sg,пл,пл,23,0
плач,5314,crying,пла'че,1,FALSE,prep,sg,пл,пл,58,0
плащ,4480,cloak,пла'щ,1,TRUE,acc,sg,пл,пл,145,0
плащ,4480,cloak,плаще',2,FALSE,prep,sg,пл,пл,249,0
плащ,4480,cloak,плаща'х,2,FALSE,prep,pl,пл,пл,54,0
племя,6456,tribe,пле'мени,1,FALSE,prep,sg,пл,пл,35,0
пленум,2386,plenum,пле'нуме,1,FALSE,prep,sg,пл,пл,27,0
плечо,41574,shoulder,плечо',2,FALSE,acc,sg,пл,пл,702,0
плечо,41574,shoulder,пле'чи,1,FALSE,acc,pl,пл,пл,567,0
плечо,41574,shoulder,плече',2,FALSE,prep,sg,пл,пл,86,0
плечо,41574,shoulder,плеча'х,2,FALSE,prep,pl,пл,пл,404,1
плод,9212,fruit,плода'х,2,FALSE,prep,pl,пл,пл,56,0
плоскость,3839,plane,пло'скость,1,FALSE,acc,sg,пл,пл,92,0
плоскость,3839,plane,пло'скости,1,FALSE,acc,pl,пл,пл,337,0
плоскость,3839,plane,пло'скости,1,FALSE,prep,sg,пл,пл,337,0
плоскость,3839,plane,пло'скость,1,FALSE,acc,sg,пл,пл,92,0
плоскость,3839,plane,пло'скости,1,FALSE,acc,pl,пл,пл,337,0
плоскость,3839,plane,пло'скости,1,FALSE,prep,sg,пл,пл,337,0
плоть,5142,flesh,пло'ть,1,TRUE,acc,sg,пл,пл,232,1
плоть,5142,flesh,пло'ти,1,FALSE,acc,pl,пл,пл,54,252
плоть,5142,flesh,пло'ти,1,FALSE,prep,sg,пл,пл,54,252
площадь,22710,area,пло'щадь,1,FALSE,acc,sg,пл,пл,30,0
плюс,5532,plus,плю'с,1,TRUE,acc,sg,пл,пл,48,0
правило,34846,rule,пра'вило,1,FALSE,acc,sg,пр,пр,36,0
правило,34846,rule,пра'вила,1,FALSE,acc,pl,пр,пр,53,0
правило,34846,rule,пра'виле,1,FALSE,prep,sg,пр,пр,23,0
правило,34846,rule,пра'вилах,1,FALSE,prep,pl,пр,пр,258,3
правило,34846,rule,прави'ло,2,FALSE,acc,sg,пр,пр,36,0
правило,34846,rule,прави'ла,2,FALSE,acc,pl,пр,пр,53,0
правило,34846,rule,прави'ле,2,FALSE,prep,sg,пр,пр,23,0
правило,34846,rule,прави'лах,2,FALSE,prep,pl,пр,пр,258,3
правильность,2105,correctness,пра'вильность,1,FALSE,acc,sg,пр,пр,26,0
правильность,2105,correctness,пра'вильности,1,FALSE,acc,pl,пр,пр,334,0
правильность,2105,correctness,пра'вильности,1,FALSE,prep,sg,пр,пр,334,0
правительство,43736,Government,прави'тельство,2,FALSE,acc,sg,пр,пр,573,0
правление,8026,board,правле'ние,2,FALSE,acc,sg,пр,пр,398,0
правление,8026,board,правле'нии,2,FALSE,prep,sg,пр,пр,227,4
право,84892,right,пра'во,1,FALSE,acc,sg,пр,пр,50,0
право,84892,right,права',2,FALSE,acc,pl,пр,пр,83,0
право,84892,right,пра'ве,1,FALSE,prep,sg,пр,пр,549,1
право,84892,right,права'х,2,FALSE,prep,pl,пр,пр,371,0
православный,11349,orthodox,правосла'вных,3,FALSE,acc,pl,пр,пр,39,0
православный,11349,orthodox,правосла'вном,3,FALSE,prep,sg,пр,пр,118,0
