lemma,lemma_freq,gloss,form,stressed_syll,monosyll,case,number,short_cluster,full_cluster,noep,ep
кран,3487,crane,кра'нах,1,FALSE,prep,pl,кр,кр,12,0
красавец,2660,handsome,краса'вца,2,FALSE,acc,sg,кр,кр,15,0
красавец,2660,handsome,краса'вцев,2,FALSE,acc,pl,кр,кр,1,0
красавец,2660,handsome,краса'вце,2,FALSE,prep,sg,кр,кр,1,0
красавец,2660,handsome,краса'вцах,2,FALSE,prep,pl,кр,кр,2,0
красноармеец,2522,Red Army man,красноарме'йца,4,FALSE,acc,sg,кр,кр,1,0
красноармеец,2522,Red Army man,красноарме'йцев,4,FALSE,acc,pl,кр,кр,0,0
красноармеец,2522,Red Army man,красноарме'йце,4,FALSE,prep,sg,кр,кр,3,0
красноармеец,2522,Red Army man,красноарме'йцах,4,FALSE,prep,pl,кр,кр,3,0
красный,52047,red,кра'сного,1,FALSE,acc,sg,кр,кр,9,0
красный,52047,red,кра'сных,1,FALSE,acc,pl,кр,кр,662,0
красный,52047,red,кра'сном,1,FALSE,prep,sg,кр,кр,1082,0
красный,52047,red,кра'сных,1,FALSE,prep,pl,кр,кр,662,0
крах,1391,collapse,кра'х,1,TRUE,acc,sg,кр,кр,1,0
крах,1391,collapse,кра'хи,1,FALSE,acc,pl,кр,кр,0,0
крах,1391,collapse,кра'хе,1,FALSE,prep,sg,кр,кр,4,0
крах,1391,collapse,кра'хах,1,FALSE,prep,pl,кр,кр,0,0
кредит,6818,loan,кре'дит,1,FALSE,acc,sg,кр,кр,412,0
кредит,6818,loan,кре'диты,1,FALSE,acc,pl,кр,кр,3,0
кредит,6818,loan,кре'дите,1,FALSE,prep,sg,кр,кр,21,0
кредит,6818,loan,кре'дитах,1,FALSE,prep,pl,кр,кр,21,0
кредит,6818,loan,креди'т,2,FALSE,acc,sg,кр,кр,412,0
кредит,6818,loan,креди'ты,2,FALSE,acc,pl,кр,кр,3,0
кредит,6818,loan,креди'те,2,FALSE,prep,sg,кр,кр,21,0
кредит,6818,loan,креди'тах,2,FALSE,prep,pl,кр,кр,21,0
кремль,8465,Kremlin,кре'мль,1,TRUE,acc,sg,кр,кр,952,0
кремль,8465,Kremlin,кремли',2,FALSE,acc,pl,кр,кр,0,0
кремль,8465,Kremlin,кремле',2,FALSE,prep,sg,кр,кр,2097,0
кремль,8465,Kremlin,кремля'х,2,FALSE,prep,pl,кр,кр,1,0
крепость,10663,fortress,кре'пость,1,FALSE,acc,sg,кр,кр,647,0
крепость,10663,fortress,кре'пости,1,FALSE,acc,pl,кр,кр,696,0
крепость,10663,fortress,кре'пости,1,FALSE,prep,sg,кр,кр,696,0
крепость,10663,fortress,кре'постях,1,FALSE,prep,pl,кр,кр,55,0
крепость,10663,fortress,кре'пость,1,FALSE,acc,sg,кр,кр,647,0
крепость,10663,fortress,кре'пости,1,FALSE,acc,pl,кр,кр,696,0
крепость,10663,fortress,кре'пости,1,FALSE,prep,sg,кр,кр,696,0
крепость,10663,fortress,крепостя'х,3,FALSE,prep,pl,кр,кр,55,0
кресло,15952,chair,кре'сло,1,FALSE,acc,sg,кр,кр,1925,0
кресло,15952,chair,кре'сла,1,FALSE,acc,pl,кр,кр,231,0
кресло,15952,chair,кре'сле,1,FALSE,prep,sg,кр,кр,2267,0
кресло,15952,chair,кре'слах,1,FALSE,prep,pl,кр,кр,470,0
крест,13154,cross,кре'ст,1,TRUE,acc,sg,кр,кр,40,0
крест,13154,cross,кресты',2,FALSE,acc,pl,кр,кр,31,0
крест,13154,cross,кресте',2,FALSE,prep,sg,кр,кр,11,1
крест,13154,cross,креста'х,2,FALSE,prep,pl,кр,кр,101,0
крестик,1116,X,кре'стик,1,FALSE,acc,sg,кр,кр,4,0
крестик,1116,X,кре'стики,1,FALSE,acc,pl,кр,кр,18,0
крестик,1116,X,кре'стике,1,FALSE,prep,sg,кр,кр,0,0
крестик,1116,X,кре'стиках,1,FALSE,prep,pl,кр,кр,5,0
крестьянин,18633,peasant,крестья'нина,2,FALSE,acc,sg,кр,кр,2,0
крестьянин,18633,peasant,крестья'н,2,FALSE,acc,pl,кр,кр,8,0
крестьянин,18633,peasant,крестья'нине,2,FALSE,prep,sg,кр,кр,2,0
крестьянин,18633,peasant,крестья'нах,2,FALSE,prep,pl,кр,кр,22,0
крестьянство,2315,peasantry,крестья'нство,2,FALSE,acc,sg,кр,кр,8,0
крестьянство,2315,peasantry,крестья'нства,2,FALSE,acc,pl,кр,кр,0,0
крестьянство,2315,peasantry,крестья'нстве,2,FALSE,prep,sg,кр,кр,55,4
крестьянство,2315,peasantry,крестья'нствах,2,FALSE,prep,pl,кр,кр,0,0
кретин,436,cretin,крети'на,2,FALSE,acc,sg,кр,кр,0,0
кретин,436,cretin,крети'нов,2,FALSE,acc,pl,кр,кр,0,0
кретин,436,cretin,крети'не,2,FALSE,prep,sg,кр,кр,1,0
кретин,436,cretin,крети'нах,2,FALSE,prep,pl,кр,кр,0,0
кризис,6913,crisis,кри'зис,1,FALSE,acc,sg,кр,кр,15,0
кризис,6913,crisis,кри'зисы,1,FALSE,acc,pl,кр,кр,3,0
кризис,6913,crisis,кри'зисе,1,FALSE,prep,sg,кр,кр,68,0
кризис,6913,crisis,кри'зисах,1,FALSE,prep,pl,кр,кр,0,0
кристалл,3197,crystal,криста'лл,2,FALSE,acc,sg,кр,кр,15,0
кристалл,3197,crystal,криста'ллы,2,FALSE,acc,pl,кр,кр,26,0
кристалл,3197,crystal,криста'лле,2,FALSE,prep,sg,кр,кр,75,0
кристалл,3197,crystal,криста'ллах,2,FALSE,prep,pl,кр,кр,84,0
критерий,5056,criterion,крите'рий,2,FALSE,acc,sg,кр,кр,3,0
критерий,5056,criterion,крите'рии,2,FALSE,acc,pl,кр,кр,3,0
критерий,5056,criterion,крите'рии,2,FALSE,prep,sg,кр,кр,3,0
критерий,5056,criterion,крите'риях,2,FALSE,prep,pl,кр,кр,11,0
критик,12201,critic,кри'тика,1,FALSE,acc,sg,кр,кр,9,0
критик,12201,critic,кри'тиков,1,FALSE,acc,pl,кр,кр,1,0
критик,12201,critic,кри'тике,1,FALSE,prep,sg,кр,кр,169,1
критик,12201,critic,кри'тиках,1,FALSE,prep,pl,кр,кр,5,0
кровать,14199,bed,крова'ть,2,FALSE,acc,sg,кр,кр,280,0
кровать,14199,bed,крова'ти,2,FALSE,acc,pl,кр,кр,464,0
кровать,14199,bed,крова'ти,2,FALSE,prep,sg,кр,кр,464,0
кровать,14199,bed,крова'тях,2,FALSE,prep,pl,кр,кр,33,0
кровообращение,553,circulation,кровообраще'ние,5,FALSE,acc,sg,кр,кр,5,0
кровообращение,553,circulation,кровообраще'ния,5,FALSE,acc,pl,кр,кр,0,0
кровообращение,553,circulation,кровообраще'нии,5,FALSE,prep,sg,кр,кр,9,0
кровообращение,553,circulation,кровообраще'ниях,5,FALSE,prep,pl,кр,кр,0,0
кровотечение,464,bleeding,кровотече'ние,4,FALSE,acc,sg,кр,кр,0,0
кровотечение,464,bleeding,кровотече'ния,4,FALSE,acc,pl,кр,кр,0,0
кровотечение,464,bleeding,кровотече'нии,4,FALSE,prep,sg,кр,кр,0,0
кровотечение,464,bleeding,кровотече'ниях,4,FALSE,prep,pl,кр,кр,0,0
крокодил,1667,crocodile,крокоди'ла,3,FALSE,acc,sg,кр,кр,12,0
крокодил,1667,crocodile,крокоди'лов,3,FALSE,acc,pl,кр,кр,0,0
крокодил,1667,crocodile,крокоди'ле,3,FALSE,prep,sg,кр,кр,45,0
крокодил,1667,crocodile,крокоди'лах,3,FALSE,prep,pl,кр,кр,0,0
кролик,1775,rabbit,кро'лика,1,FALSE,acc,sg,кр,кр,4,0
кролик,1775,rabbit,кро'ликов,1,FALSE,acc,pl,кр,кр,4,0
кролик,1775,rabbit,кро'лике,1,FALSE,prep,sg,кр,кр,3,0
кролик,1775,rabbit,кро'ликах,1,FALSE,prep,pl,кр,кр,1,0
крот,1030,mole,крота',2,FALSE,acc,sg,кр,кр,1,0
крот,1030,mole,крото'в,2,FALSE,acc,pl,кр,кр,3,0
крот,1030,mole,кроте',2,FALSE,prep,sg,кр,кр,0,0
крот,1030,mole,крота'х,2,FALSE,prep,pl,кр,кр,1,0
кружево,1572,lace,кру'жево,1,FALSE,acc,sg,кр,кр,10,0
кружево,1572,lace,кружева',3,FALSE,acc,pl,кр,кр,15,0
кружево,1572,lace,кру'жеве,1,FALSE,prep,sg,кр,кр,10,0
кружево,1572,lace,кружева'х,3,FALSE,prep,pl,кр,кр,66,0
кружок,9382,circle,кружо'к,2,FALSE,acc,sg,кр,кр,393,3
кружок,9382,circle,кружки',2,FALSE,acc,pl,кр,кр,58,0
кружок,9382,circle,кружке',2,FALSE,prep,sg,кр,кр,393,0
кружок,9382,circle,кружка'х,2,FALSE,prep,pl,кр,кр,88,0
крутило,813,twisted,крути'ло,2,FALSE,acc,sg,кр,кр,0,0
крутило,813,twisted,крути'ла,2,FALSE,acc,pl,кр,кр,0,0
крутило,813,twisted,крути'ле,2,FALSE,prep,sg,кр,кр,0,0
крутило,813,twisted,крути'лах,2,FALSE,prep,pl,кр,кр,0,0
крушение,1733,collapse,круше'ние,2,FALSE,acc,sg,кр,кр,0,0
крушение,1733,collapse,круше'ния,2,FALSE,acc,pl,кр,кр,0,0
крушение,1733,collapse,круше'нии,2,FALSE,prep,sg,кр,кр,14,0
крушение,1733,collapse,круше'ниях,2,FALSE,prep,pl,кр,кр,1,0
крыло,12804,wing,крыло',2,FALSE,acc,sg,кр,кр,33,0
крыло,12804,wing,кры'лья,1,FALSE,acc,pl,кр,кр,14,0
крыло,12804,wing,крыле',2,FALSE,prep,sg,кр,кр,35,0
крыло,12804,wing,кры'льях,1,FALSE,prep,pl,кр,кр,48,0
крылышко,1172,winglet,кры'лышко,1,FALSE,acc,sg,кр,кр,2,0
крылышко,1172,winglet,кры'лышки,1,FALSE,acc,pl,кр,кр,0,0
крылышко,1172,winglet,кры'лышке,1,FALSE,prep,sg,кр,кр,1,0
крылышко,1172,winglet,кры'лышках,1,FALSE,prep,pl,кр,кр,1,0
крыльцо,8590,porch,крыльцо',2,FALSE,acc,sg,кр,кр,4,0
крыльцо,8590,porch,кры'льца,1,FALSE,acc,pl,кр,кр,1,0
крыльцо,8590,porch,крыльце',2,FALSE,prep,sg,кр,кр,1,0
крыльцо,8590,porch,крыльца'х,2,FALSE,prep,pl,кр,кр,3,0
крюк,2381,hook,крю'к,1,TRUE,acc,sg,кр,кр,7,0
крюк,2381,hook,крюки',2,FALSE,acc,pl,кр,кр,0,0
крюк,2381,hook,крюке',2,FALSE,prep,sg,кр,кр,0,0
крюк,2381,hook,крюка'х,2,FALSE,prep,pl,кр,кр,0,0
крючок,3098,hook,крючо'к,2,FALSE,acc,sg,кр,кр,6,0
крючок,3098,hook,крючки',2,FALSE,acc,pl,кр,кр,0,0
крючок,3098,hook,крючке',2,FALSE,prep,sg,кр,кр,0,0
крючок,3098,hook,крючка'х,2,FALSE,prep,pl,кр,кр,3,0
лев,18011,lion,льва',1,TRUE,acc,sg,ль,льв,12,2
лев,18011,lion,льво'в,1,TRUE,acc,pl,ль,льв,26,86
лев,18011,lion,льве',1,TRUE,prep,sg,ль,льв,9,7
лев,18011,lion,льва'х,1,TRUE,prep,pl,ль,льв,2,0
мга,1614,MGA,мги',1,TRUE,acc,sg,мг,мг,0,0
мга,1614,MGA,мго'й,1,TRUE,acc,pl,мг,мг,0,0
мга,1614,MGA,мге',1,TRUE,prep,sg,мг,мг,3,3
мга,1614,MGA,мга'х,1,TRUE,prep,pl,мг,мг,0,0
мгла,1918,haze,мглы',1,TRUE,acc,sg,мг,мгл,0,0
мгла,1918,haze,мгло'й,1,TRUE,acc,pl,мг,мгл,0,0
мгла,1918,haze,мгле',1,TRUE,prep,sg,мг,мгл,4,202
мгла,1918,haze,мгла'х,1,TRUE,prep,pl,мг,мгл,0,0
мгновение,11441,moment,мгнове'ние,2,FALSE,acc,sg,мг,мгн,317,85
мгновение,11441,moment,мгнове'ния,2,FALSE,acc,pl,мг,мгн,18,0
мгновение,11441,moment,мгнове'нии,2,FALSE,prep,sg,мг,мгн,5,12
мгновение,11441,moment,мгнове'ниях,2,FALSE,prep,pl,мг,мгн,3,0
младенец,4950,baby,младе'нца,2,FALSE,acc,sg,мл,мл,8,0
младенец,4950,baby,младе'нцев,2,FALSE,acc,pl,мл,мл,3,0
младенец,4950,baby,младе'нце,2,FALSE,prep,sg,мл,мл,13,5
младенец,4950,baby,младе'нцах,2,FALSE,prep,pl,мл,мл,4,1
мнение,37342,view,мне'ние,1,FALSE,acc,sg,мн,мн,2,4
мнение,37342,view,мне'ния,1,FALSE,acc,pl,мн,мн,7,4
мнение,37342,view,мне'нии,1,FALSE,prep,sg,мн,мн,79,271
мнение,37342,view,мне'ниях,1,FALSE,prep,pl,мн,мн,48,109
множество,20947,set,мно'жество,1,FALSE,acc,sg,мн,мн,29,38
множество,20947,set,мно'жества,1,FALSE,acc,pl,мн,мн,4,0
множество,20947,set,мно'жестве,1,FALSE,prep,sg,мн,мн,50,784
множество,20947,set,мно'жествах,1,FALSE,prep,pl,мн,мн,2,0
мрак,4304,darkness,мра'к,1,TRUE,acc,sg,мр,мр,68,190
мрак,4304,darkness,мра'ки,1,FALSE,acc,pl,мр,мр,0,0
мрак,4304,darkness,мра'ке,1,FALSE,prep,sg,мр,мр,24,766
мрак,4304,darkness,мра'ках,1,FALSE,prep,pl,мр,мр,0,0
мрамор,1765,marble,мра'мор,1,FALSE,acc,sg,мр,мр,19,0
мрамор,1765,marble,мра'моры,1,FALSE,acc,pl,мр,мр,0,0
мрамор,1765,marble,мра'море,1,FALSE,prep,sg,мр,мр,56,2
мрамор,1765,marble,мра'морах,1,FALSE,prep,pl,мр,мр,0,0
нрав,5674,temper,нра'в,1,TRUE,acc,sg,нр,нр,1,1
нрав,5674,temper,нра'вы,1,FALSE,acc,pl,нр,нр,23,0
нрав,5674,temper,нра'ве,1,FALSE,prep,sg,нр,нр,10,6
нрав,5674,temper,нра'вах,1,FALSE,prep,pl,нр,нр,84,14
нравственность,3086,moral,нра'вственность,1,FALSE,acc,sg,нр,нр,6,0
нравственность,3086,moral,нра'вственности,1,FALSE,acc,pl,нр,нр,28,2
нравственность,3086,moral,нра'вственности,1,FALSE,prep,sg,нр,нр,28,2
нравственность,3086,moral,нра'вственностях,1,FALSE,prep,pl,нр,нр,0,0
плавание,4641,swimming,пла'вание,1,FALSE,acc,sg,пл,пл,163,0
плавание,4641,swimming,пла'вания,1,FALSE,acc,pl,пл,пл,3,0
плавание,4641,swimming,пла'вании,1,FALSE,prep,sg,пл,пл,211,1
плавание,4641,swimming,пла'ваниях,1,FALSE,prep,pl,пл,пл,13,0
плакат,2671,poster,плака'т,2,FALSE,acc,sg,пл,пл,5,0
плакат,2671,poster,плака'ты,2,FALSE,acc,pl,пл,пл,2,0
плакат,2671,poster,плака'те,2,FALSE,prep,sg,пл,пл,4,0
плакат,2671,poster,плака'тах,2,FALSE,prep,pl,пл,пл,6,0
пламя,188,flame,пла'мя,1,FALSE,acc,sg,пл,пл,114,1
пламя,188,flame,пламена',3,FALSE,acc,pl,пл,пл,3,0
пламя,188,flame,пла'мени,1,FALSE,prep,sg,пл,пл,220,5
пламя,188,flame,пламена'х,3,FALSE,prep,pl,пл,пл,1,0
план,36800,plan,пла'н,1,TRUE,acc,sg,пл,пл,306,0
план,36800,plan,пла'ны,1,FALSE,acc,pl,пл,пл,128,0
план,36800,plan,пла'не,1,FALSE,prep,sg,пл,пл,1418,0
план,36800,plan,пла'нах,1,FALSE,prep,pl,пл,пл,326,0
планирование,2101,Planning,плани'рование,2,FALSE,acc,sg,пл,пл,8,0
планирование,2101,Planning,плани'рования,2,FALSE,acc,pl,пл,пл,0,0
планирование,2101,Planning,плани'ровании,2,FALSE,prep,sg,пл,пл,56,0
планирование,2101,Planning,плани'рованиях,2,FALSE,prep,pl,пл,пл,0,0
пласт,4028,stratum,пла'ст,1,TRUE,acc,sg,пл,пл,41,0
пласт,4028,stratum,пласты',2,FALSE,acc,pl,пл,пл,4,0
пласт,4028,stratum,пласте',2,FALSE,prep,sg,пл,пл,99,0
пласт,4028,stratum,пласта'х,2,FALSE,prep,pl,пл,пл,41,0
плат,6989,Motherboard,пла'т,1,TRUE,acc,sg,пл,пл,2,0
плат,6989,Motherboard,пла'ты,1,FALSE,acc,pl,пл,пл,0,0
плат,6989,Motherboard,пла'те,1,FALSE,prep,sg,пл,пл,14,0
плат,6989,Motherboard,пла'тах,1,FALSE,prep,pl,пл,пл,0,0
платок,10024,shawl,плато'к,2,FALSE,acc,sg,пл,пл,215,0
платок,10024,shawl,платки',2,FALSE,acc,pl,пл,пл,27,0
платок,10024,shawl,платке',2,FALSE,prep,sg,пл,пл,163,0
платок,10024,shawl,платка'х,2,FALSE,prep,pl,пл,пл,35,0
платочек,1662,handkerchief,плато'чек,2,FALSE,acc,sg,пл,пл,38,0
платочек,1662,handkerchief,плато'чки,2,FALSE,acc,pl,пл,пл,7,0
платочек,1662,handkerchief,плато'чке,2,FALSE,prep,sg,пл,пл,94,0
платочек,1662,handkerchief,плато'чках,2,FALSE,prep,pl,пл,пл,31,0
платье,16148,dress,пла'тье,1,FALSE,acc,sg,пл,пл,310,0
платье,16148,dress,пла'тья,1,FALSE,acc,pl,пл,пл,9,0
платье,16148,dress,пла'тье,1,FALSE,prep,sg,пл,пл,310,0
платье,16148,dress,пла'тьях,1,FALSE,prep,pl,пл,пл,62,0
плацдарм,719,bridgehead,плацда'рм,2,FALSE,acc,sg,пл,пл,10,0
плацдарм,719,bridgehead,плацда'рмы,2,FALSE,acc,pl,пл,пл,1,0
плацдарм,719,bridgehead,плацда'рме,2,FALSE,prep,sg,пл,пл,0,0
плацдарм,719,bridgehead,плацда'рмах,2,FALSE,prep,pl,пл,пл,0,0
плач,5314,crying,пла'ч,1,TRUE,acc,sg,пл,пл,23,0
плач,5314,crying,пла'чи,1,FALSE,acc,pl,пл,пл,3,0
плач,5314,crying,пла'че,1,FALSE,prep,sg,пл,пл,58,0
плач,5314,crying,пла'чах,1,FALSE,prep,pl,пл,пл,2,0
плащ,4480,cloak,пла'щ,1,TRUE,acc,sg,пл,пл,145,0
плащ,4480,cloak,плащи',2,FALSE,acc,pl,пл,пл,18,0
плащ,4480,cloak,плаще',2,FALSE,prep,sg,пл,пл,249,0
плащ,4480,cloak,плаща'х,2,FALSE,prep,pl,пл,пл,54,0
племя,6456,tribe,пле'мя,1,FALSE,acc,sg,пл,пл,10,0
племя,6456,tribe,племена',3,FALSE,acc,pl,пл,пл,2,0
племя,6456,tribe,пле'мени,1,FALSE,prep,sg,пл,пл,35,0
племя,6456,tribe,племена'х,3,FALSE,prep,pl,пл,пл,8,0
племянник,4129,nephew,племя'нника,2,FALSE,acc,sg,пл,пл,1,0
племянник,4129,nephew,племя'нников,2,FALSE,acc,pl,пл,пл,0,0
племянник,4129,nephew,племя'ннике,2,FALSE,prep,sg,пл,пл,6,0
племянник,4129,nephew,племя'нниках,2,FALSE,prep,pl,пл,пл,2,0
пленник,1992,captive,пле'нника,1,FALSE,acc,sg,пл,пл,1,0
пленник,1992,captive,пле'нников,1,FALSE,acc,pl,пл,пл,3,0
пленник,1992,captive,пле'ннике,1,FALSE,prep,sg,пл,пл,0,0
пленник,1992,captive,пле'нниках,1,FALSE,prep,pl,пл,пл,0,0
пленум,2386,plenum,пле'нум,1,FALSE,acc,sg,пл,пл,10,0
пленум,2386,plenum,пле'нумы,1,FALSE,acc,pl,пл,пл,1,0
пленум,2386,plenum,пле'нуме,1,FALSE,prep,sg,пл,пл,27,0
пленум,2386,plenum,пле'нумах,1,FALSE,prep,pl,пл,пл,1,0
плесень,728,mold,пле'сень,1,FALSE,acc,sg,пл,пл,2,0
плесень,728,mold,пле'сени,1,FALSE,acc,pl,пл,пл,8,0
плесень,728,mold,пле'сени,1,FALSE,prep,sg,пл,пл,8,0
плесень,728,mold,пле'сенях,1,FALSE,prep,pl,пл,пл,0,0
плетень,1477,wattle,плете'нь,2,FALSE,acc,sg,пл,пл,11,0
плетень,1477,wattle,плетни',2,FALSE,acc,pl,пл,пл,1,0
плетень,1477,wattle,плетне',2,FALSE,prep,sg,пл,пл,10,0
плетень,1477,wattle,плетня'х,2,FALSE,prep,pl,пл,пл,7,0
плеть,1627,thong,пле'ть,1,TRUE,acc,sg,пл,пл,4,0
плеть,1627,thong,пле'ти,1,FALSE,acc,pl,пл,пл,13,0
плеть,1627,thong,пле'ти,1,FALSE,prep,sg,пл,пл,13,0
плеть,1627,thong,плетя'х,2,FALSE,prep,pl,пл,пл,0,0
плечико,564,shoulder,пле'чико,1,FALSE,acc,sg,пл,пл,17,0
плечико,564,shoulder,пле'чики,1,FALSE,acc,pl,пл,пл,1,0
плечико,564,shoulder,пле'чике,1,FALSE,prep,sg,пл,пл,0,0
плечико,564,shoulder,пле'чиках,1,FALSE,prep,pl,пл,пл,0,0
плечо,41574,shoulder,плечо',2,FALSE,acc,sg,пл,пл,702,0
плечо,41574,shoulder,пле'чи,1,FALSE,acc,pl,пл,пл,567,0
плечо,41574,shoulder,плече',2,FALSE,prep,sg,пл,пл,86,0
плечо,41574,shoulder,плеча'х,2,FALSE,prep,pl,пл,пл,404,1
плод,9212,fruit,пло'д,1,TRUE,acc,sg,пл,пл,6,0
плод,9212,fruit,плоды',2,FALSE,acc,pl,пл,пл,9,0
плод,9212,fruit,плоде',2,FALSE,prep,sg,пл,пл,2,0
плод,9212,fruit,плода'х,2,FALSE,prep,pl,пл,пл,56,0
плоскость,3839,plane,пло'скость,1,FALSE,acc,sg,пл,пл,92,0
плоскость,3839,plane,пло'скости,1,FALSE,acc,pl,пл,пл,337,0
плоскость,3839,plane,пло'скости,1,FALSE,prep,sg,пл,пл,337,0
плоскость,3839,plane,пло'скостях,1,FALSE,prep,pl,пл,пл,15,0
плоскость,3839,plane,пло'скость,1,FALSE,acc,sg,пл,пл,92,0
плоскость,3839,plane,пло'скости,1,FALSE,acc,pl,пл,пл,337,0
плоскость,3839,plane,пло'скости,1,FALSE,prep,sg,пл,пл,337,0
плоскость,3839,plane,плоскостя'х,3,FALSE,prep,pl,пл,пл,15,0
плотник,2028,carpenter,пло'тника,1,FALSE,acc,sg,пл,пл,1,0
плотник,2028,carpenter,пло'тников,1,FALSE,acc,pl,пл,пл,4,0
плотник,2028,carpenter,пло'тнике,1,FALSE,prep,sg,пл,пл,3,0
плотник,2028,carpenter,пло'тниках,1,FALSE,prep,pl,пл,пл,7,0
плотность,2854,density,пло'тность,1,FALSE,acc,sg,пл,пл,9,0
плотность,2854,density,пло'тности,1,FALSE,acc,pl,пл,пл,16,0
плотность,2854,density,пло'тности,1,FALSE,prep,sg,пл,пл,16,0
плотность,2854,density,пло'тностях,1,FALSE,prep,pl,пл,пл,2,0
плоть,5142,flesh,пло'ть,1,TRUE,acc,sg,пл,пл,232,1
плоть,5142,flesh,пло'ти,1,FALSE,acc,pl,пл,пл,54,252
плоть,5142,flesh,пло'ти,1,FALSE,prep,sg,пл,пл,54,252
плоть,5142,flesh,пло'тях,1,FALSE,prep,pl,пл,пл,0,0
площадь,22710,area,пло'щадь,1,FALSE,acc,sg,пл,пл,30,0
площадь,22710,area,пло'щади,1,FALSE,acc,pl,пл,пл,11,0
площадь,22710,area,пло'щади,1,FALSE,prep,sg,пл,пл,11,0
площадь,22710,area,площадя'х,3,FALSE,prep,pl,пл,пл,2,0
плюс,5532,plus,плю'с,1,TRUE,acc,sg,пл,пл,48,0
плюс,5532,plus,плю'сы,1,FALSE,acc,pl,пл,пл,2,0
плюс,5532,plus,плю'се,1,FALSE,prep,sg,пл,пл,19,0
плюс,5532,plus,плю'сах,1,FALSE,prep,pl,пл,пл,4,0
пляж,2816,beach,пля'ж,1,TRUE,acc,sg,пл,пл,3,0
пляж,2816,beach,пля'жи,1,FALSE,acc,pl,пл,пл,0,0
пляж,2816,beach,пля'же,1,FALSE,prep,sg,пл,пл,2,0
пляж,2816,beach,пля'жах,1,FALSE,prep,pl,пл,пл,0,0
правило,34846,rule,пра'вило,1,FALSE,acc,sg,пр,пр,36,0
правило,34846,rule,пра'вила,1,FALSE,acc,pl,пр,пр,53,0
правило,34846,rule,пра'виле,1,FALSE,prep,sg,пр,пр,23,0
правило,34846,rule,пра'вилах,1,FALSE,prep,pl,пр,пр,258,3
правило,34846,rule,прави'ло,2,FALSE,acc,sg,пр,пр,36,0
правило,34846,rule,прави'ла,2,FALSE,acc,pl,пр,пр,53,0
правило,34846,rule,прави'ле,2,FALSE,prep,sg,пр,пр,23,0
правило,34846,rule,прави'лах,2,FALSE,prep,pl,пр,пр,258,3
правильность,2105,correctness,пра'вильность,1,FALSE,acc,sg,пр,пр,26,0
правильность,2105,correctness,пра'вильности,1,FALSE,acc,pl,пр,пр,334,0
правильность,2105,correctness,пра'вильности,1,FALSE,prep,sg,пр,пр,334,0
правильность,2105,correctness,пра'вильностях,1,FALSE,prep,pl,пр,пр,0,0
правитель,3791,governor,прави'теля,2,FALSE,acc,sg,пр,пр,3,0
правитель,3791,governor,прави'телей,2,FALSE,acc,pl,пр,пр,1,0
правитель,3791,governor,прави'теле,2,FALSE,prep,sg,пр,пр,1,0
правитель,3791,governor,прави'телях,2,FALSE,prep,pl,пр,пр,4,0
правительство,43736,Government,прави'тельство,2,FALSE,acc,sg,пр,пр,573,0
правительство,43736,Government,прави'тельства,2,FALSE,acc,pl,пр,пр,4,0
правительство,43736,Government,прави'тельстве,2,FALSE,prep,sg,пр,пр,1134,0
правительство,43736,Government,прави'тельствах,2,FALSE,prep,pl,пр,пр,14,0
правление,8026,board,правле'ние,2,FALSE,acc,sg,пр,пр,398,0
правление,8026,board,правле'ния,2,FALSE,acc,pl,пр,пр,8,0
правление,8026,board,правле'нии,2,FALSE,prep,sg,пр,пр,227,4
правление,8026,board,правле'ниях,2,FALSE,prep,pl,пр,пр,4,0
право,84892,right,пра'во,1,FALSE,acc,sg,пр,пр,50,0
право,84892,right,права',2,FALSE,acc,pl,пр,пр,83,0
право,84892,right,пра'ве,1,FALSE,prep,sg,пр,пр,549,1
право,84892,right,права'х,2,FALSE,prep,pl,пр,пр,371,0
православный,11349,orthodox,правосла'вного,3,FALSE,acc,sg,пр,пр,7,0
православный,11349,orthodox,правосла'вных,3,FALSE,acc,pl,пр,пр,39,0
православный,11349,orthodox,правосла'вном,3,FALSE,prep,sg,пр,пр,118,0
православный,11349,orthodox,правосла'вных,3,FALSE,prep,pl,пр,пр,39,0
правосудие,2481,justice,правосу'дие,3,FALSE,acc,sg,пр,пр,5,0
правосудие,2481,justice,правосу'дия,3,FALSE,acc,pl,пр,пр,0,0
правосудие,2481,justice,правосу'дии,3,FALSE,prep,sg,пр,пр,17,0
правосудие,2481,justice,правосу'диях,3,FALSE,prep,pl,пр,пр,0,0
правый,100537,right,пра'вого,1,FALSE,acc,sg,пр,пр,9,0
правый,100537,right,пра'вых,1,FALSE,acc,pl,пр,пр,26,0
правый,100537,right,пра'вом,1,FALSE,prep,sg,пр,пр,510,0
правый,100537,right,пра'вых,1,FALSE,prep,pl,пр,пр,26,0
прадед,988,great-grandfather,пра'деда,1,FALSE,acc,sg,пр,пр,3,0
прадед,988,great-grandfather,пра'дедов,1,FALSE,acc,pl,пр,пр,0,0
прадед,988,great-grandfather,пра'деде,1,FALSE,prep,sg,пр,пр,0,0
прадед,988,great-grandfather,пра'дедах,1,FALSE,prep,pl,пр,пр,0,0
праздник,18478,holiday,пра'здник,1,FALSE,acc,sg,пр,пр,490,0
праздник,18478,holiday,пра'здники,1,FALSE,acc,pl,пр,пр,307,0
праздник,18478,holiday,пра'зднике,1,FALSE,prep,sg,пр,пр,53,0
